source_id,source_telescope,disposition,period,period_err_upper,period_err_lower,duration,duration_err_upper,duration_err_lower,transit_midpoint,transit_midpoint_err_upper,transit_midpoint_err_lower,depth,depth_err_upper,depth_err_lower,planet_radius,planet_radius_err_upper,planet_radius_err_lower,equilibrium_temp,insolation_flux,stellar_magnitude,stellar_temp,stellar_temp_err_upper,stellar_temp_err_lower,stellar_radius,stellar_radius_err_upper,stellar_radius_err_lower,stellar_logg,stellar_logg_err_upper,stellar_logg_err_lower,ra,dec
317.01,TESS,CANDIDATE,3.3262977,2e-06,-2e-06,2.9439229,0.0391532,-0.0391532,2459090.203596,0.000293,-0.000293,24223.6280838,319.3481,-319.3481,14.7729343,0.8433502,-0.8433502,1120.0556112,371.945532,12.9238,5391.0,127.5,-127.5,0.947585,0.052789,-0.052789,4.46,0.08,-0.08,353.540235,-14.860039
3170.01,TESS,CANDIDATE,1.8923031,6e-06,-6e-06,1.956,0.205,-0.205,2459356.723854,0.000971,-0.000971,4800.0,2.98409,-2.98409,,,,1796.0,1728.63,12.4163,6898.3,269.8,-269.8,,,,,,,167.095117,-71.234231
3171.01,TESS,CANDIDATE,1.5706704,8.54e-05,-8.54e-05,3.3750912,0.0830773,-0.0830773,2460041.247652,0.00143,-0.00143,16439.1877398,591.277,-591.277,,,,1568.0036468,1428.595492,13.5735,5164.3,365.6,-365.6,,,,,,,162.996504,-69.590115
3172.01,TESS,CANDIDATE,3.0031058,0.0003533,-0.0003533,3.4866136,0.2645727,-0.2645727,2460043.480963,0.003105,-0.003105,6677.7862161,362.84216,-362.84216,16.5290691,1.0007428,-1.0007428,1821.6142786,2602.2360497,13.5411,6212.0,122.0,-122.0,1.91287,,,3.95,,,161.321203,-68.46059
3173.01,TESS,CANDIDATE,8.7719993,3.47e-05,-3.47e-05,4.92,0.138,-0.138,2459347.157497,0.002448,-0.002448,5010.0,1.92518,-1.92518,13.7272,1.85739,-1.85739,1130.0,271.508,11.569,6057.7,406.0,-406.0,1.9,0.25,-0.25,,,,179.944412,-59.17366
3174.01,TESS,FALSE POSITIVE,1.1960086,7.8e-06,-7.8e-06,2.35,0.378,-0.378,2460041.592817,0.007083,-0.007083,11770.0,23.3145,-23.3145,15.4837,,,2578.0,7334.0,13.2785,7108.0,122.0,-122.0,1.55,,,4.26,,,174.287225,-67.519336
3175.01,TESS,CANDIDATE,1.6546269,0.0001118,-0.0001118,3.3211285,0.1511251,-0.1511251,2460014.685722,0.002149,-0.002149,24077.1521821,810.5061,-810.5061,,,,1541.0216213,1332.7722152,13.6512,7910.0,478.9,-478.9,,,,,,,161.524658,-61.869847
3176.01,TESS,CANDIDATE,4.7606207,0.0009677,-0.0009677,5.9420443,0.4419101,-0.4419101,2460015.719284,0.005587,-0.005587,7813.8313853,602.3548,-602.3548,14.527713,10.222898,-10.222898,1227.4631078,536.4815536,12.6453,6213.0,134.8,-134.8,1.1804399,0.0530653,-0.0530653,4.37,0.08,-0.08,160.108553,-62.685964
3177.01,TESS,CANDIDATE,2.114655,4.9e-06,-4.9e-06,1.945,0.099,-0.099,2459359.633994,0.000733,-0.000733,24130.0,10.8821,-10.8821,14.2745,0.867218,-0.867218,1214.0,360.619,12.6967,5254.0,124.4,-124.4,0.89,0.05,-0.05,4.49,0.08,-0.08,183.95117,-64.567485
3178.01,TESS,CANDIDATE,2.9331094,1.59e-05,-1.59e-05,3.911,0.227,-0.227,2459359.115509,0.001727,-0.001727,14410.0,5.47049,-5.47049,,,,,,12.0729,,,,,,,,,,208.700857,-62.685154
3179.01,TESS,CANDIDATE,4.7076648,8.7e-06,-8.7e-06,1.834,0.196,-0.196,2459327.565755,0.00084,-0.00084,16490.0,13.061,-13.061,15.3769,,,,117.31,12.0974,5904.0,,,1.18,,,,,,155.142566,-62.650952
318.01,TESS,CANDIDATE,3.7463765,2.6e-06,-2.6e-06,1.9560091,0.0680379,-0.0680379,2459065.374875,0.000393,-0.000393,18855.6336929,363.06018,-363.06018,10.6334288,0.406326,-0.406326,881.0827589,142.42552,13.2316,4696.0,122.0,-122.0,0.775888,,,4.53,,,355.015732,-53.039017
3180.01,TESS,CANDIDATE,2.0963263,5.1e-06,-5.1e-06,1.217,0.189,-0.189,2459359.742247,0.00117,-0.00117,7200.0,9.38815,-9.38815,12.906,0.831496,-0.831496,1165.0,306.186,12.7602,5809.0,135.4,-135.4,1.56,0.08,-0.08,4.07,0.08,-0.08,152.638846,-67.577925
3181.01,TESS,FALSE POSITIVE,3.5366743,0.0001518,-0.0001518,2.697,0.143,-0.143,2458617.031866,0.001084,-0.001084,13180.0,4.76601,-4.76601,13.338,0.7167,-0.7167,1280.0,446.023,12.298,5971.0,140.0,-140.0,1.14,0.06,-0.06,4.37,0.08,-0.08,151.49954,-66.897501
3182.01,TESS,CANDIDATE,5.0700956,5.63e-05,-5.63e-05,2.763,0.357,-0.357,2459357.042103,0.005893,-0.005893,3570.0,8.48509,-8.48509,5.54459,0.417305,-0.417305,1062.0,211.546,12.9615,5641.0,130.8,-130.8,0.96,0.05,-0.05,4.47,0.08,-0.08,151.311753,-65.941982
3183.01,TESS,CANDIDATE,4.2174286,2.9e-05,-2.9e-05,4.045,0.435,-0.435,2459360.251174,0.004009,-0.004009,7050.0,7.81863,-7.81863,18.2265,1.08723,-1.08723,1705.0,1403.49,12.7414,6841.0,138.2,-138.2,2.2,0.1,-0.1,3.93,0.09,-0.09,225.991509,-51.182394
3184.01,TESS,CANDIDATE,3.6071588,1.64e-05,-1.64e-05,3.947,0.254,-0.254,2459358.969705,0.002068,-0.002068,4270.0,7.45251,-7.45251,11.5952,0.703375,-0.703375,1599.0,1086.36,12.2859,6071.0,128.7,-128.7,1.68,0.09,-0.09,4.04,0.08,-0.08,226.648869,-47.225034
3185.01,TESS,CANDIDATE,3.5601365,6.3e-06,-6.3e-06,2.824,0.322,-0.322,2459355.303805,0.00068,-0.00068,4630.0,2.16768,-2.16768,14.1499,1.87218,-1.87218,1904.0,2183.57,11.162,6762.0,138.8,-138.8,1.93,0.25,-0.25,4.03,0.14,-0.14,200.003563,-47.707563
3186.01,TESS,CANDIDATE,3.6130857,0.0002737,-0.0002737,1.7149191,0.1542343,-0.1542343,2460014.449976,0.00221,-0.00221,12550.1377027,1239.5652,-1239.5652,23.3477984,13.4153185,-13.4153185,1802.5658236,2495.0860744,13.3586,7520.0,122.0,-122.0,1.63648,,,4.25,,,147.899643,-62.786004
3187.01,TESS,CANDIDATE,2.0084283,7.4e-06,-7.4e-06,2.6,0.256,-0.256,2459359.079526,0.00139,-0.00139,1310.0,0.49342,-0.49342,16.5313,3.67441,-3.67441,1764.0,1608.42,11.1799,5438.8,335.1,-335.1,4.54,1.0,-1.0,4.3,2.0,-2.0,197.579939,-48.908885
3188.01,TESS,CANDIDATE,1.5659063,3.8e-06,-3.8e-06,1.169,0.24,-0.24,2459359.2727,0.00125,-0.00125,6810.0,1263.32,-1263.32,18.7417,,,1821.0,1827.32,13.4016,6356.0,122.0,-122.0,1.6,,,4.13,,,147.149005,-64.564647
3189.01,TESS,FALSE POSITIVE,1.84996,0.0001401,-0.0001401,2.954,0.387,-0.387,2458622.189194,0.004049,-0.004049,9350.0,16.3639,-16.3639,13.3315,,,2021.0,2772.81,13.6447,6320.0,122.0,-122.0,1.37,,,4.26,,,145.2336,-63.487213
319.01,TESS,CANDIDATE,0.7135373,3e-07,-3e-07,0.892,0.038,-0.038,2459086.530897,0.000258,-0.000258,18540.0,1897.3,-1897.3,16.1586,3.83695,-3.83695,1415.0,667.233,12.7464,4349.7,128.9,-128.9,0.74,0.07,-0.07,4.58,0.22,-0.22,351.290752,-47.945596
3190.01,TESS,CANDIDATE,2.669856,1.5e-05,-1.5e-05,3.559,0.331,-0.331,2460070.208572,0.002665,-0.002665,6480.0,6.71123,-6.71123,16.192,,,2290.0,4573.16,13.3066,7833.0,125.0,-125.0,2.0,,,4.1,,,156.680692,-66.504894
3191.01,TESS,CANDIDATE,4.4367891,2.5e-05,-2.5e-05,2.042,0.218,-0.218,2459355.803726,0.003173,-0.003173,4940.0,9.63679,-9.63679,16.9119,1.17619,-1.17619,1100.0,243.186,12.1441,6426.0,137.5,-137.5,2.42,0.12,-0.12,3.78,0.09,-0.09,204.385594,-66.251049
3192.01,TESS,CANDIDATE,2.2350331,5.6e-06,-5.6e-06,3.102,0.085,-0.085,2459356.6909,0.001147,-0.001147,20880.0,6.78553,-6.78553,22.5855,1.03486,-1.03486,2001.0,2662.36,12.882,7057.0,135.5,-135.5,1.51,0.06,-0.06,4.27,0.08,-0.08,196.373989,-66.385163
3193.01,TESS,CANDIDATE,2.3019268,0.0009268,-0.0009268,2.527,0.388,-0.388,2458623.315569,0.004879,-0.004879,12000.0,44.3117,-44.3117,,,,1401.0,639.638,13.6132,5322.0,234.9,-234.9,,,,,,,213.964279,-60.836844
3194.01,TESS,CANDIDATE,3.6179419,3.22e-05,-3.22e-05,4.394,0.959,-0.959,2459353.903239,0.004817,-0.004817,14890.0,199.185,-199.185,11.142,,,1460.0,755.42,13.3682,4460.0,122.0,-122.0,0.87,,,4.4,,,213.320899,-60.330954
3195.01,TESS,CANDIDATE,0.6676722,1.8e-06,-1.8e-06,1.117,0.155,-0.155,2459360.096224,0.001292,-0.001292,3440.0,5.39671,-5.39671,17.2447,1.25472,-1.25472,2284.0,4517.79,12.594,6842.0,135.8,-135.8,2.82,0.17,-0.17,3.71,0.09,-0.09,216.271435,-53.504985
3196.01,TESS,CANDIDATE,4.9816829,1.55e-05,-1.55e-05,2.587,0.147,-0.147,2459351.787159,0.001592,-0.001592,11450.0,6.12652,-6.12652,9.90628,0.562894,-0.562894,1007.0,170.85,12.4383,5670.0,131.2,-131.2,0.91,0.05,-0.05,4.52,0.08,-0.08,212.596515,-60.138326
3197.01,TESS,CANDIDATE,2.1972485,0.0005637,-0.0005637,2.348,0.334,-0.334,2458623.463783,0.003217,-0.003217,30680.0,62.4774,-62.4774,,,,1304.0,480.575,13.5902,5146.9,119.4,-119.4,,,,,,,212.282531,-62.268693
3198.01,TESS,CANDIDATE,2.1271199,3e-06,-3e-06,2.386,0.062,-0.062,2459359.016777,0.00076,-0.00076,14960.0,3.31509,-3.31509,13.6834,0.793992,-0.793992,1476.0,789.061,12.6029,5483.2,74.2,-74.2,1.08,0.06,-0.06,4.36,,,225.760711,-37.303281
3199.01,TESS,CANDIDATE,0.6756067,2.6e-06,-2.6e-06,1.028,0.193,-0.193,2459359.835275,0.002325,-0.002325,3480.0,11.1325,-11.1325,6.27738,,,1725.0,1471.82,13.0904,5411.0,122.0,-122.0,0.92,,,4.48,,,213.95997,-50.538725
320.01,TESS,FALSE POSITIVE,1.46503,0.00029,-0.00029,1.145,0.252,-0.252,2458354.27607,0.00343,-0.00343,3162.12,9.28965,-9.28965,5.43222,0.825769,-0.825769,1379.0,601.367,12.3574,5912.5,441.0,-441.0,0.88,0.12,-0.12,4.36,,,345.522623,-16.360699
3200.01,TESS,CANDIDATE,6.3087809,1.73e-05,-1.73e-05,1.535,0.336,-0.336,2459356.723741,0.00144,-0.00144,7450.0,12.0177,-12.0177,,,,714.0,43.1496,11.8912,5267.2,282.6,-282.6,,,,,,,213.082385,-53.704865
3201.01,TESS,CANDIDATE,2.3631898,0.000187,-0.000187,2.8375698,0.1794983,-0.1794983,2460042.549876,0.002297,-0.002297,5219.1809316,304.133,-304.133,,,,1368.3878926,828.6247355,11.9963,4883.2,190.1,-190.1,,,,,,,192.328452,-68.75053
3202.01,TESS,CANDIDATE,1.5169786,7.1e-06,-7.1e-06,1.241,0.44,-0.44,2459358.004096,0.002646,-0.002646,2720.0,185.629,-185.629,6.64263,1.57115,-1.57115,1782.0,1674.03,12.3574,5828.0,128.0,-128.0,1.02,0.05,-0.05,4.44,0.08,-0.08,212.54751,-51.453035
3203.01,TESS,CANDIDATE,4.2442882,2.73e-05,-2.73e-05,4.273,0.759,-0.759,2459358.542026,0.003385,-0.003385,7530.0,12.5005,-12.5005,13.1653,1.1408,-1.1408,1871.0,2036.6,12.5757,6915.0,133.3,-133.3,1.52,0.11,-0.11,4.25,0.1,-0.1,212.569448,-50.104977
3204.01,TESS,CANDIDATE,4.0446543,2.1e-05,-2.1e-05,4.735,0.293,-0.293,2459353.157913,0.002823,-0.002823,11170.0,7.31415,-7.31415,,,,1383.0,607.949,13.31,5172.7,192.5,-192.5,,,,,,,188.601563,-69.758095
3205.01,TESS,FALSE POSITIVE,1.2361087,1.6e-06,-1.6e-06,1.139,0.183,-0.183,2459359.464532,0.000666,-0.000666,19760.0,52.9706,-52.9706,8.82245,1.3312,-1.3312,1131.0,272.064,13.364,4313.2,312.3,-312.3,0.59,0.08,-0.08,,,,218.476437,-24.652822
3206.01,TESS,CANDIDATE,1.9405161,1.34e-05,-1.34e-05,3.344,0.218,-0.218,2459357.915255,0.003811,-0.003811,5930.0,6.36378,-6.36378,15.0354,0.790211,-0.790211,2685.0,8627.96,12.6265,8213.0,148.7,-148.7,1.94,0.07,-0.07,4.16,0.08,-0.08,206.103286,-64.496601
3207.01,TESS,CANDIDATE,4.0996864,1.77e-05,-1.77e-05,4.806,0.192,-0.192,2460070.130593,0.002153,-0.002153,20570.0,1846.95,-1846.95,,,,,,13.3096,,,,,,,,,,175.204109,-65.026903
3208.01,TESS,CANDIDATE,2.3577049,1.42e-05,-1.42e-05,3.357,0.31,-0.31,2459356.016126,0.002408,-0.002408,7210.0,8.26274,-8.26274,11.6588,,,2342.0,4995.52,13.3011,7822.0,122.0,-122.0,1.39,,,4.42,,,174.389345,-65.307937
3209.01,TESS,CANDIDATE,1.3509356,8.4e-06,-8.4e-06,2.636,0.818,-0.818,2459358.066273,0.003235,-0.003235,6060.0,55.7899,-55.7899,,,,1811.0,1788.91,13.0789,4297.6,490.4,-490.4,,,,,,,174.495736,-61.471059
321.01,TESS,FALSE POSITIVE,1.14057,0.00053,-0.00053,2.188,0.24,-0.24,2458354.27156,0.00674,-0.00674,5009.01,843.33,-843.33,6.52263,2.67802,-2.67802,2986.0,13201.6,12.8509,5349.5,38.6,-38.6,0.84,0.01,-0.01,4.44,2.0,-2.0,350.977923,-38.225789
3210.01,TESS,CANDIDATE,2.2364485,5.3e-06,-5.3e-06,2.49,0.187,-0.187,2459359.908764,0.001153,-0.001153,17380.0,575.041,-575.041,24.5257,4.11384,-4.11384,2209.0,3957.51,12.7521,6905.0,137.7,-137.7,1.51,0.07,-0.07,4.26,0.09,-0.09,173.340353,-63.341897
3211.01,TESS,CANDIDATE,3.5949457,1.54e-05,-1.54e-05,2.153,0.295,-0.295,2459384.246737,0.001793,-0.001793,5810.0,2.37803,-2.37803,11.7369,0.630303,-0.630303,1267.0,428.368,12.4531,6131.0,134.0,-134.0,1.36,0.07,-0.07,4.24,0.08,-0.08,125.684734,-79.967892
3212.01,TESS,CANDIDATE,4.1943867,8.5e-06,-8.5e-06,2.977,0.285,-0.285,2459353.453378,0.001097,-0.001097,27860.0,22.2016,-22.2016,13.2866,,,958.0,140.213,13.3216,4515.0,122.0,-122.0,0.76,,,4.53,,,171.894125,-65.144422
3213.01,TESS,CANDIDATE,2.5395579,7.7e-06,-7.7e-06,3.082,0.159,-0.159,2459357.529536,0.001058,-0.001058,24200.0,12.3007,-12.3007,,,,1047.0,199.853,13.0427,3931.6,225.1,-225.1,,,,,,,184.044295,-66.055079
3214.01,TESS,CANDIDATE,5.7759952,3.2e-05,-3.2e-05,3.594,0.15,-0.15,2459355.374217,0.001743,-0.001743,9030.0,4.02903,-4.02903,11.5628,0.665339,-0.665339,1171.0,313.194,11.7696,5992.0,133.6,-133.6,1.31,0.07,-0.07,4.24,0.08,-0.08,210.678525,-52.863246
3215.01,TESS,CANDIDATE,1.2008331,5.6e-06,-5.6e-06,1.584,0.461,-0.461,2459359.494759,0.002247,-0.002247,5800.0,40.6964,-40.6964,,,,,,12.9273,,,,,,,,,,180.050068,-61.656157
3216.01,TESS,FALSE POSITIVE,2.6985136,1.96e-05,-1.96e-05,4.856,0.217,-0.217,2459356.241304,0.002802,-0.002802,13510.0,9.01793,-9.01793,,,,1288.0,457.995,13.1235,3922.8,331.1,-331.1,,,,,,,179.457833,-62.327546
3217.01,TESS,FALSE POSITIVE,3.2136333,4.2e-06,-4.2e-06,1.875,0.175,-0.175,2459383.966929,0.000648,-0.000648,7810.0,3.96589,-3.96589,11.1273,0.583107,-0.583107,1215.0,362.609,12.3297,6189.4,119.1,-119.1,1.25,0.06,-0.06,4.32,0.08,-0.08,138.805858,-79.774383
3218.01,TESS,CONFIRMED,3.3704313,2.3e-05,-2.3e-05,4.608,0.457,-0.457,2459329.334304,0.003743,-0.003743,5610.0,5.37847,-5.37847,13.6938,0.923101,-0.923101,1723.0,1466.04,12.885,5765.0,132.2,-132.2,1.85,0.11,-0.11,3.92,0.08,-0.08,206.026527,-32.522975
3219.01,TESS,CANDIDATE,3.2969977,1.66e-05,-1.66e-05,3.856,0.194,-0.194,2459358.273636,0.002009,-0.002009,8860.0,5.21217,-5.21217,17.145,0.892617,-0.892617,1908.0,2202.26,12.8427,7108.0,132.3,-132.3,1.83,0.08,-0.08,4.11,0.09,-0.09,178.575415,-62.37515
322.01,TESS,CANDIDATE,3.990533,3.9e-06,-3.9e-06,3.4539056,0.0749885,-0.0749885,2459089.946422,0.000348,-0.000348,3306.4050915,49.619854,-49.619854,16.0765989,0.5979652,-0.5979652,1382.1108481,862.3677457,10.7074,5868.2,,,2.76442,,,,,,63.825203,-56.253674
3220.01,TESS,FALSE POSITIVE,7.4316274,6.59e-05,-6.59e-05,3.868,0.446,-0.446,2459350.857352,0.005173,-0.005173,13740.0,20.9701,-20.9701,,,,628.0,25.9699,13.2566,3505.0,222.6,-222.6,,,,,,,178.357087,-61.097733
3221.01,TESS,FALSE POSITIVE,0.8970184,2.7e-06,-2.7e-06,2.434,0.27,-0.27,2459359.59881,0.001384,-0.001384,12070.0,9.70076,-9.70076,,,,,,13.3733,,,,,,,,,,177.688743,-62.75265
3222.01,TESS,CANDIDATE,5.6320791,2.84e-05,-2.84e-05,4.728,0.305,-0.305,2459359.939605,0.002807,-0.002807,3600.0,1.86746,-1.86746,11.8957,0.621489,-0.621489,1489.0,817.311,12.8239,6409.0,135.0,-135.0,2.0,0.09,-0.09,3.95,0.09,-0.09,139.599794,-66.646095
3223.01,TESS,CANDIDATE,4.633735,1.22e-05,-1.22e-05,5.755,0.267,-0.267,2459358.775725,0.001036,-0.001036,48110.0,12.5759,-12.5759,,,,1042.0,196.033,13.2272,3905.6,236.5,-236.5,,,,,,,180.606425,-66.529163
3224.01,TESS,CANDIDATE,2.8317721,7.7e-06,-7.7e-06,2.607,0.129,-0.129,2459358.053478,0.001072,-0.001072,12860.0,6.90772,-6.90772,17.0328,,,1434.0,703.307,13.0791,6084.0,122.0,-122.0,1.48,,,4.15,,,180.242096,-69.945817
3225.01,TESS,CANDIDATE,9.1509453,5.34e-05,-5.34e-05,3.522,0.827,-0.827,2459357.363999,0.003174,-0.003174,3110.0,14.9871,-14.9871,,,,884.0,101.474,10.7188,4474.0,197.6,-197.6,,,,,,,220.32663,-61.611797
3226.01,TESS,CANDIDATE,2.3720554,2.12e-05,-2.12e-05,3.366,0.323,-0.323,2460069.345358,0.004737,-0.004737,4350.0,6.41249,-6.41249,7.05055,,,1412.0,661.224,13.4461,4668.0,122.0,-122.0,1.11,,,4.22,,,170.310352,-66.172341
3227.01,TESS,CANDIDATE,8.9522767,8.73e-05,-8.73e-05,4.508,0.964,-0.964,2459342.94518,0.005207,-0.005207,6280.0,55.3337,-55.3337,,,,1221.0,369.297,12.6795,5317.7,54.1,-54.1,,,,,,,168.998194,-69.318291
3228.01,TESS,CANDIDATE,1.8118703,3.6e-06,-3.6e-06,1.368,0.218,-0.218,2459358.150133,0.000955,-0.000955,5510.0,6.33367,-6.33367,18.0792,1.11733,-1.11733,1468.0,772.444,12.0317,6222.0,134.1,-134.1,2.25,0.12,-0.12,3.81,0.09,-0.09,168.864866,-66.837395
3229.01,TESS,CANDIDATE,5.21228,3.46e-05,-3.46e-05,3.863,0.232,-0.232,2459355.167116,0.003649,-0.003649,8950.0,8.19561,-8.19561,19.3512,,,1820.0,1823.95,13.0502,8532.0,122.0,-122.0,2.06,,,4.14,,,173.708318,-64.73169
323.01,TESS,CANDIDATE,2.7723915,0.0005797,-0.0005797,1.8223369,0.4564858,-0.4564858,2458355.57459,0.00404,-0.00404,5882.0194354,503.295,-503.295,6.3703129,0.8184217,-0.8184217,951.7467616,193.9128694,13.3547,4558.0,122.0,-122.0,0.775641,,,4.52,,,8.20273,-32.059418
3230.01,TESS,CANDIDATE,1.8200065,1.8e-06,-1.8e-06,2.059,0.044,-0.044,2459357.488406,0.000454,-0.000454,15750.0,3.51517,-3.51517,11.7988,0.780822,-0.780822,1288.0,457.836,12.1896,4994.0,130.4,-130.4,0.91,0.06,-0.06,4.43,0.09,-0.09,219.321096,-48.051596
3231.01,TESS,CANDIDATE,2.1738256,8.6e-06,-8.6e-06,2.081,0.174,-0.174,2460042.803664,0.001403,-0.001403,2730.0,3.16059,-3.16059,17.3093,1.00412,-1.00412,1899.0,2159.42,11.627,7588.0,142.1,-142.1,3.28,0.15,-0.15,3.65,0.09,-0.09,173.32243,-67.449283
3232.01,TESS,CANDIDATE,3.3898234,0.0006084,-0.0006084,1.587,0.51,-0.51,2458621.03022,0.006885,-0.006885,1840.0,15.3306,-15.3306,14.9878,1.53379,-1.53379,1083.0,229.032,11.3983,6096.0,128.6,-128.6,3.13,0.15,-0.15,3.5,0.08,-0.08,148.00043,-63.075191
3233.01,TESS,CANDIDATE,0.9787891,4.6e-06,-4.6e-06,1.754,0.242,-0.242,2459331.769405,0.00241,-0.00241,6770.0,12.2714,-12.2714,17.8038,1.35551,-1.35551,2371.0,5251.58,12.8299,6959.0,135.0,-135.0,2.09,0.13,-0.13,3.98,0.1,-0.1,174.569775,-56.962612
3234.01,TESS,CANDIDATE,10.7012764,2e-05,-2e-05,4.428,0.279,-0.279,2459321.376877,0.001217,-0.001217,25250.0,10.7973,-10.7973,19.1102,0.942423,-0.942423,978.0,152.102,12.5913,5853.2,131.5,-131.5,1.17,0.05,-0.05,,,,189.182345,-52.057029
3235.01,TESS,CONFIRMED,2.5926199,1.2e-06,-1.2e-06,1.269,0.034,-0.034,2459355.554021,0.000206,-0.000206,78210.0,17.8007,-17.8007,11.0137,0.376723,-0.376723,537.0,13.8883,13.2486,3375.0,157.0,-157.0,0.37,0.01,-0.01,4.85,,,207.473849,-46.066514
3236.01,TESS,FALSE POSITIVE,2.9098435,1.01e-05,-1.01e-05,1.928,0.204,-0.204,2459356.489051,0.00159,-0.00159,9480.0,7.2433,-7.2433,13.2842,0.815267,-0.815267,1228.0,378.481,12.9841,5955.0,134.1,-134.1,1.31,0.07,-0.07,4.24,0.08,-0.08,214.31811,-44.33969
3237.01,TESS,CANDIDATE,3.0271374,5e-06,-5e-06,3.7,0.096,-0.096,2459357.130531,0.000788,-0.000788,22110.0,3.63396,-3.63396,22.466,,,1775.0,1651.47,13.086,6678.0,123.0,-123.0,1.49,,,4.24,,,213.499311,-44.36654
3238.01,TESS,CANDIDATE,3.224746,0.0006871,-0.0006871,3.621,0.264,-0.264,2458619.089332,0.002472,-0.002472,11350.0,8.77638,-8.77638,,,,1317.0,500.144,13.534,5032.0,204.4,-204.4,,,,,,,208.889334,-52.524511
3239.01,TESS,CANDIDATE,2.2310803,0.0001292,-0.0001292,3.3193427,0.1491422,-0.1491422,2460043.084473,0.001879,-0.001879,12565.1881618,387.80066,-387.80066,16.1961401,0.6906202,-0.6906202,1683.0269718,1896.2050788,13.5286,5905.0,122.0,-122.0,1.42673,,,4.16,,,206.981105,-49.721915
324.01,TESS,CANDIDATE,5.2848691,5.3e-06,-5.3e-06,4.7725494,0.0791095,-0.0791095,2459092.324667,0.000668,-0.000668,27277.0990883,420.46158,-420.46158,21.377066,0.2707967,-0.2707967,1219.8388469,523.2760294,13.4081,6113.0,122.0,-122.0,1.2729501,,,4.29,,,8.481996,-50.729434
3240.01,TESS,CANDIDATE,3.8600722,8e-06,-8e-06,1.93,0.088,-0.088,2459357.914411,0.000994,-0.000994,16960.0,10.2751,-10.2751,10.5393,0.762034,-0.762034,874.0,97.2691,12.8713,5096.5,131.3,-131.3,0.77,0.05,-0.05,4.59,0.09,-0.09,206.327123,-50.480521
3241.01,TESS,CANDIDATE,6.8380862,4.6e-06,-4.6e-06,2.445,0.058,-0.058,2459351.726265,0.000333,-0.000333,34050.0,5.81563,-5.81563,17.4994,0.840541,-0.840541,840.0,82.8358,11.7754,5912.0,127.8,-127.8,0.96,0.04,-0.04,4.51,0.08,-0.08,204.13817,-51.044343
3242.01,TESS,CANDIDATE,3.0001627,1.11e-05,-1.11e-05,2.892,0.154,-0.154,2459356.230477,0.001584,-0.001584,10600.0,6.20059,-6.20059,15.0659,0.848819,-0.848819,1622.0,1151.61,12.3666,6695.0,138.7,-138.7,1.45,0.07,-0.07,4.27,0.09,-0.09,211.181028,-55.447698
3243.01,TESS,CANDIDATE,2.0519085,2.9e-06,-2.9e-06,1.778,0.233,-0.233,2459359.347516,0.00077,-0.00077,10320.0,6.27206,-6.27206,14.7471,0.751844,-0.751844,1576.0,1024.7,11.7219,6386.3,144.6,-144.6,1.42,0.06,-0.06,,,,210.884268,-55.44311
3244.01,TESS,CANDIDATE,4.6606892,0.0017508,-0.0017508,2.863,0.367,-0.367,2458620.951574,0.004763,-0.004763,6370.0,15.2159,-15.2159,21.5363,1.43902,-1.43902,1715.0,1436.15,12.3921,8608.0,210.9,-210.9,2.6,0.11,-0.11,3.94,0.07,-0.07,207.892594,-59.762737
3245.01,TESS,CANDIDATE,2.8977031,7.2e-06,-7.2e-06,4.148,0.12,-0.12,2459354.766143,0.001161,-0.001161,10130.0,2.8471,-2.8471,17.057,0.941119,-0.941119,1886.0,2102.4,12.6561,6397.0,123.4,-123.4,1.67,0.09,-0.09,4.1,0.09,-0.09,217.801851,-23.054805
3246.01,TESS,CANDIDATE,4.319754,8.2e-06,-8.2e-06,2.78,0.295,-0.295,2459351.899577,0.001046,-0.001046,10910.0,6.05497,-6.05497,13.1542,0.774706,-0.774706,1192.0,335.6,12.2936,5783.0,137.3,-137.3,1.25,0.07,-0.07,4.26,0.08,-0.08,213.538657,-37.558384
3247.01,TESS,CANDIDATE,5.3305676,4.82e-05,-4.82e-05,2.887,0.427,-0.427,2459350.579902,0.004356,-0.004356,5820.0,10.8327,-10.8327,15.5434,1.07433,-1.07433,1136.0,277.237,12.8813,6076.0,130.3,-130.3,2.01,0.1,-0.1,3.89,0.08,-0.08,216.219416,-38.014361
3248.01,TESS,CANDIDATE,3.2782956,9.6e-06,-9.6e-06,3.38,0.141,-0.141,2459329.066407,0.001454,-0.001454,8280.0,2.71814,-2.71814,12.1111,0.704797,-0.704797,1391.0,622.203,12.6831,5544.0,130.5,-130.5,1.32,0.07,-0.07,4.19,0.08,-0.08,203.846742,-38.28398
3249.01,TESS,CANDIDATE,3.2420704,1.54e-05,-1.54e-05,2.535,0.176,-0.176,2459360.094698,0.00222,-0.00222,10600.0,10.3563,-10.3563,12.4447,,,1220.0,368.009,13.3359,5570.7,72.9,-72.9,1.21,,,4.26,,,219.568388,-40.751081
325.01,TESS,CANDIDATE,4.36907,1e-05,-1e-05,1.308,0.323,-0.323,2458357.72126,0.00274,-0.00274,3970.0,8.69028,-8.69028,5.94716,0.577653,-0.577653,634.0,26.8795,12.004,4391.0,122.6,-122.6,0.9,0.08,-0.08,4.36,0.1,-0.1,13.877098,-33.512305
